id	provenance	file	line	module	kind	class	function	total	functional	symbol	opaque_no_evaluators	priority	simplification	concrete	owise	macro	text	decision	audit_rationale
178	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	194	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= evDigit(Int) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
179	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	195	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
180	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	196	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= evHead42(IntSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
181	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	197	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule evHead42(iCons(42, _:IntSeq)) => true	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
182	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	198	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	True	False	rule evHead42(_:IntSeq) => false [owise]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
183	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	199	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= evHead47(IntSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
184	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	200	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule evHead47(iCons(47, _:IntSeq)) => true	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
185	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	201	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	True	False	rule evHead47(_:IntSeq) => false [owise]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
186	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	203	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax OpSeq ::= tokOps(IntSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
187	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	204	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokOps(.IntSeq) => .OpSeq	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
188	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	205	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
189	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	206	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
190	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	207	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
191	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	208	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule tokOps(iCons(42, R:IntSeq)) => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
192	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	209	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
193	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	210	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule tokOps(iCons(47, R:IntSeq)) => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
194	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	211	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule tokOps(iCons(43, R:IntSeq)) => oCons(""+"", tokOps(R))"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
195	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	212	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule tokOps(iCons(45, R:IntSeq)) => oCons(""-"", tokOps(R))"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
196	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	214	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
197	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	216	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokNds(.IntSeq) => .IntSeq	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
198	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	217	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
199	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	218	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
200	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	219	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
201	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	221	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
202	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	223	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	True	False	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
203	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	225	MPY-BUILTINS	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax EvPair ::= evp(OpSeq, IntSeq)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
204	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	226	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Int ::= firstNdE(EvPair) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
205	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	227	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
206	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	228	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	True	False	rule firstNdE(_:EvPair) => 0 [owise]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
207	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	230	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Int ::= applyOpE(String, Int, Int) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
208	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	231	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyOpE(""+"", A:Int, B:Int) => A +Int B"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
209	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	232	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyOpE(""-"", A:Int, B:Int) => A -Int B"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
210	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	233	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyOpE(""*"", A:Int, B:Int) => A *Int B"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
211	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	234	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
212	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	235	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
213	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	236	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	True	False	rule applyOpE(_:String, A:Int, _:Int) => A [owise]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
214	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	238	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
215	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	239	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
216	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	240	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
217	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	241	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String ""**"""	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
218	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	243	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	True	False	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
219	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	244	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax EvPair ::= powCombE(Int, EvPair) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
220	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	245	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
221	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	246	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
222	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	247	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
223	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	248	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
224	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	250	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
225	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	251	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""mul"", N0, OPS, NDS, .OpSeq, .IntSeq)"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
226	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	252	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
227	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	253	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""add"", N0, OPS, NDS, .OpSeq, .IntSeq)"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
228	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	254	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
229	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	255	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
230	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	256	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
231	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	257	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
232	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	260	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
233	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	263	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	True	False	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
234	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	265	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= inLevelE(String, String) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
235	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	266	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule inLevelE(""mul"", O:String) => O ==String ""*"" orBool O ==String ""//"" orBool O ==String ""/"""	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
236	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	267	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule inLevelE(""add"", O:String) => O ==String ""+"" orBool O ==String ""-"""	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
237	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	268	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	True	False	rule inLevelE(_:String, _:String) => false [owise]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
238	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	269	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
239	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	270	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
240	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	271	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
241	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	272	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
242	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	273	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
243	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	274	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N)) // ==== hashlib.md5(S).hexdigest() — a trusted opaque digest ================== // The md5 value itself is a named shared trust (sortVS-style, no concrete // twin); proofs use the length/hex-charset lemmas (lemmas/builtins.k).	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
244	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	279	MPY-BUILTINS	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	"syntax KItem ::= ""#md5"""	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
245	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	280	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	"rule <k> Call(Attribute(Name(""hashlib""), ""md5""), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
246	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	282	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
247	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	283	MPY-BUILTINS	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax Val ::= md5Obj(IntSeq)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
248	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	284	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyMethod(md5Obj(CS:IntSeq), ""hexdigest"", .Vals) => str(md5hexCodes(CS))"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
249	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	285	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	True	True	False	False	True	True	False	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators] // ==== isinstance(V, int|str) — an ordinary 2-arg builtin =================== // The type argument (int/str) is an ordinary name that resolves via the builtins frame to // typeV (see core.k's config); no Call-level special case. isIntV/isStrV mirror the old // owise-on-Val test (concrete-sort args decide; a symbolic Val stays owise, as before).	FIXED_OPAQUE_TRUST_BOUNDARY	Byte-identical launcher-selected semantics; opaque value is accepted only at the supplied-semantics trust boundary and is accounted for separately.
250	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	291	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""isinstance"", V:Val, typeV(""int""), .Vals) => isIntV(V)"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
251	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	292	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""isinstance"", V:Val, typeV(""str""), .Vals) => isStrV(V)"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
252	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	293	MPY-BUILTINS	syntax	syntax-declaration	True	False	False	False	False	False	False	False	False	False	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
253	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	294	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule isIntV(_:Int) => true	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
254	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	295	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	True	False	rule isIntV(_:Val) => false [owise]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
255	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	296	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule isStrV(str(_:IntSeq)) => true	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
256	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	297	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	True	False	rule isStrV(_:Val) => false [owise]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
257	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	298	MPY-BUILTINS	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
258	SUPPLIED_FIXED	reference-semantics/semantics/call.k	10	MPY-CALL	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-CALL	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
259	SUPPLIED_FIXED	reference-semantics/semantics/call.k	11	MPY-CALL	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-METHODS	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
260	SUPPLIED_FIXED	reference-semantics/semantics/call.k	12	MPY-CALL	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-BUILTINS	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
261	SUPPLIED_FIXED	reference-semantics/semantics/call.k	13	MPY-CALL	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-FUNCTIONS // a cooled attribute is a bound method value	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
