FILE /tmp/audit-work/audit-src/reference-semantics/semantics.k
FILE-RECORDS 0
FILE /tmp/audit-work/audit-src/reference-semantics/semantics/assert.k
0031	ordinary-rule	attrs=owise	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
0032	ordinary-rule	attrs=-	rule <k> #applyK(toCall(typeV(T:String)),     ACC:Vals) => applyBuiltin(T, ACC)  ... </k>  // ==== heap-object arguments/receivers ===================================== // Builtins and type calls READ structure — deref the first two arg positions // (covers len/sum/all/any/max/min/sorted/list/set + zip's pair). Mutating list // methods take the ref itself; every other method receiver is deref'd.
0038	ordinary-rule	attrs=priority	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
0042	ordinary-rule	attrs=priority	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(A) [priority(40)]
0047	ordinary-rule	attrs=priority	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
0052	function-declaration	attrs=function,total	syntax Bool ::= isMutMethod(String) [function, total]
0053	ordinary-rule	attrs=-	rule isMutMethod(M:String) => M ==String "append" orBool M ==String "sort" orBool M ==String "extend" orBool M ==String "insert" orBool M ==String "pop" orBool M ==String "remove"
0056	ordinary-rule	attrs=priority	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) [priority(40)] // non-mutating methods READ their heap-object arguments too (join's list); // mutators keep refs (append of a list into a list-of-lists stays aliased)
0063	ordinary-rule	attrs=priority	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) andBool notBool isRefV(OBJ) [priority(40)]
0069	ordinary-rule	attrs=-	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>  // annotated closure: the frame starts with the captured freevar cells, its // parent is the module scope (all enclosing-local reads go through cells), // and the cellvars' fresh cells allocate before params bind (a cellvar param // then writes through its cell in #bindP).
0080	ordinary-rule	attrs=-	rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(CM [ "$cells" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
0087	syntax-declaration	attrs=-	syntax KItem ::= #allocCells(ParamNames)
0088	ordinary-rule	attrs=-	rule <k> #allocCells(.ParamNames) => .K ... </k>
0089	ordinary-rule	attrs=-	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap>    H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
FILE-RECORDS 24
FILE /tmp/audit-work/audit-src/reference-semantics/semantics/comprehension.k
0011	ordinary-rule	attrs=-	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
0012	ordinary-rule	attrs=-	rule GenExp(ELT:Expr, Gs:CompFors)   => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
0014	syntax-declaration	attrs=macro	syntax Stmts ::= compBody(CompFors, Expr) [macro]
0015	ordinary-rule	attrs=-	rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name("$acc"), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name("$acc"))
0018	syntax-declaration	attrs=-	syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]
0019	ordinary-rule	attrs=-	rule compNest(.CompFors, ELT:Expr) => Assign(Name("$acc"), BinOp("+", Name("$acc"), ListExpr(ELT)))
0021	ordinary-rule	attrs=-	rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))
0024	syntax-declaration	attrs=macro	syntax Expr ::= compGuard(Exprs) [macro]
0025	ordinary-rule	attrs=-	rule compGuard(.Exprs)             => Bool(true)
0026	ordinary-rule	attrs=-	rule compGuard((F:Expr, Fs:Exprs)) => BoolOp("and", (F, Fs))
FILE-RECORDS 10
FILE /tmp/audit-work/audit-src/reference-semantics/semantics/concrete.k
0013	ordinary-rule	attrs=-	rule <k> Compare(list(A:ValSeq), CmpOp("==", list(B:ValSeq))) => deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B)
0016	ordinary-rule	attrs=-	rule <k> Compare(list(A:ValSeq), CmpOp("!=", list(B:ValSeq))) => notBool deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B)  // ==== keyed sort, concrete leg ============================================ // Computes each key by a REAL call through the uniform #callee machinery // (closures, len, type objects all work), stable-inserts on the key, and // allocates the result. priority(40) beats sort.k's opaque rules, so krun // runs this and proofs (which never see MPY-CONCRETE) keep sortKeyVS.
0025	syntax-declaration	attrs=-	syntax Val ::= kvP(Val, Val)
0026	syntax-declaration	attrs=-	syntax KItem ::= #ksort(ValSeq, Val, ValSeq, Bool) | #ksIns(Val, ValSeq, Val, ValSeq, Bool)
0028	ordinary-rule	attrs=priority	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #ksort(VS, KV, .ValSeq, false) ... </k> [priority(40)]
0031	ordinary-rule	attrs=priority	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #ksort(VS, KV, .ValSeq, RB) ... </k> [priority(40)]
0034	ordinary-rule	attrs=-	rule <k> #ksort(.ValSeq, _:Val, ACC:ValSeq, RB:Bool) => #alloc(list(condRev(unpairVS(ACC), RB))) ... </k>
0036	ordinary-rule	attrs=-	rule <k> #ksort(vCons(V:Val, R:ValSeq), KV:Val, ACC:ValSeq, RB:Bool) => KV ~> #callee((V, .Exprs)) ~> #ksIns(V, R, KV, ACC, RB) ... </k>
0038	ordinary-rule	attrs=-	rule <k> K:Val ~> #ksIns(V:Val, R:ValSeq, KV:Val, ACC:ValSeq, RB:Bool) => #ksort(R, KV, insPair(ACC, K, V), RB) ... </k> requires notBool isKwV(K)
0042	function-declaration	attrs=function	syntax ValSeq ::= insPair(ValSeq, Val, Val) [function]
0043	ordinary-rule	attrs=-	rule insPair(.ValSeq, K:Val, V:Val) => vCons(kvP(K, V), .ValSeq)
0044	ordinary-rule	attrs=-	rule insPair(vCons(kvP(K2:Val, V2:Val), R:ValSeq), K:Val, V:Val) => vCons(kvP(K, V), vCons(kvP(K2, V2), R)) requires kLt(K, K2)
0047	ordinary-rule	attrs=-	rule insPair(vCons(kvP(K2:Val, V2:Val), R:ValSeq), K:Val, V:Val) => vCons(kvP(K2, V2), insPair(R, K, V)) requires notBool kLt(K, K2)
0051	function-declaration	attrs=function	syntax Bool ::= kLt(Val, Val) [function]
0052	ordinary-rule	attrs=-	rule kLt(I1:Int, I2:Int)             => I1 <Int I2
0053	ordinary-rule	attrs=-	rule kLt(F1:Float, F2:Float)         => F1 <Float F2
0054	ordinary-rule	attrs=-	rule kLt(str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
0056	function-declaration	attrs=function,total	syntax ValSeq ::= unpairVS(ValSeq) [function, total]
0057	ordinary-rule	attrs=-	rule unpairVS(.ValSeq) => .ValSeq
0058	ordinary-rule	attrs=-	rule unpairVS(vCons(kvP(_:Val, V:Val), R:ValSeq)) => vCons(V, unpairVS(R))
0059	ordinary-rule	attrs=owise	rule unpairVS(vCons(V:Val, R:ValSeq)) => vCons(V, unpairVS(R)) [owise]
FILE-RECORDS 21
FILE /tmp/audit-work/audit-src/reference-semantics/semantics/controls.k
0009	ordinary-rule	attrs=-	rule <k> Assign(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
0012	ordinary-rule	attrs=priority	rule <k> Assign(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
0020	ordinary-rule	attrs=-	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- applyBin(OP, {M[X]}:>Val, V) ], _) ... </scopes> requires X in_keys(M) // `lst += [..]` where lst is a heap ref: the generic rule leaves applyBin(OP, ref, V) — but the // ref-deref preemption is BinOp-level (operators.k), so applyBin never derefs and it sticks. Route // the ref case through BinOp so the deref + list-concat + #alloc path fires (result is a fresh ref).
0027	ordinary-rule	attrs=priority	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => Assign(Name(X), BinOp(OP, Name(X), V)) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val) [priority(40)]  // ==== import trivia: `from math import floor, ceil` binds the supported // names as builtins in the current scope; every other import is a no-op
0035	ordinary-rule	attrs=-	rule <k> ImportFrom("math", NS:ParamNames) => #bindImports(NS) ... </k>
0036	ordinary-rule	attrs=owise	rule <k> ImportFrom(_:String, _:ParamNames) => .K ... </k> [owise]
0037	syntax-declaration	attrs=-	syntax KItem ::= #bindImports(ParamNames)
0038	ordinary-rule	attrs=-	rule <k> #bindImports(.ParamNames) => .K ... </k>
0039	ordinary-rule	attrs=-	rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ N <- builtinV(N) ], _) ... </scopes> requires N ==String "floor" orBool N ==String "ceil"
0043	ordinary-rule	attrs=-	rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> requires notBool (N ==String "floor" orBool N ==String "ceil")  // ==== Expr statement: evaluate for effect, discard the value =============== // (bare calls — mutator methods, docstrings; the WP0 statement-trivia rung)
0048	ordinary-rule	attrs=-	rule <k> Expr(_:Val) => .K ... </k>  // ==== If (condition evaluated by strictness) ==============================
0051	syntax-declaration	attrs=-	syntax KItem ::= #branch(Bool, Stmts, Stmts)
0052	ordinary-rule	attrs=-	rule <k> If(C:Val, T:Stmts, E:Stmts) => #branch(truthy(C), T, E) ... </k>
0053	ordinary-rule	attrs=-	rule <k> #branch(true,  T:Stmts, _:Stmts) => T ... </k>
0054	ordinary-rule	attrs=-	rule <k> #branch(false, _:Stmts, E:Stmts) => E ... </k>  // ==== IfExp: ternary T if C else E ========================================
0057	ordinary-rule	attrs=-	rule <k> IfExp(V:Val, T:Expr, _:Expr) => T ... </k> requires truthy(V)
0059	ordinary-rule	attrs=-	rule <k> IfExp(V:Val, _:Expr, E:Expr) => E ... </k> requires notBool truthy(V)  // ==== For: one loop, in-cell continuation, over #iterNext ================= // (the iterable is evaluated once, by strictness; the protocol stays rewrites — // circularities anchor on #loop and narrowing substitutes the structure)
0065	syntax-declaration	attrs=-	syntax KItem ::= #loop(Val, Expr, Stmts) | #loopStep(Expr, Stmts) | #while(Expr, Stmts) | #whileCond(Expr, Stmts) | #loopLbl(K) | "#cont" | "#brk"
0069	ordinary-rule	attrs=-	rule <k> For(T:Expr, OBJ:Val, B:Stmts) => #loop(OBJ, T, B) ... </k>
0071	ordinary-rule	attrs=-	rule <k> #loop(IT:Iterable, T:Expr, B:Stmts) => #iterNext(IT) ~> #loopStep(T, B) ... </k>
0072	ordinary-rule	attrs=-	rule <k> #iterDone ~> #loopStep(_:Expr, _:Stmts) => .K ... </k>
0073	ordinary-rule	attrs=-	rule <k> #iterYield(V:Val, REST:Iterable) ~> #loopStep(T:Expr, B:Stmts) => #bindTgt(T, V) ~> B ~> #loopLbl(#loop(REST, T, B)) ... </k>  // ==== While ==============================================================
0077	ordinary-rule	attrs=-	rule <k> While(C:Expr, B:Stmts) => #while(C, B) ... </k>
0078	ordinary-rule	attrs=-	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
0079	ordinary-rule	attrs=-	rule <k> V:Val ~> #whileCond(C:Expr, B:Stmts) => B ~> #loopLbl(#while(C, B)) ... </k> requires truthy(V)
0081	ordinary-rule	attrs=-	rule <k> V:Val ~> #whileCond(_C:Expr, _B:Stmts) => .K ... </k> requires notBool truthy(V)  // ==== loop control (break / continue) =====================================
0085	ordinary-rule	attrs=-	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>
0086	ordinary-rule	attrs=-	rule <k> Continue => #cont ... </k>
0087	ordinary-rule	attrs=-	rule <k> Break => #brk ... </k>
0088	ordinary-rule	attrs=-	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>
0089	ordinary-rule	attrs=owise	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]
0090	ordinary-rule	attrs=-	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>
0091	ordinary-rule	attrs=owise	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]  // ==== heap-object deref at the truthiness/iteration consumers ============== // (priority(40) preempts the generic Val rules so truthy/#loop never see a ref)
0095	ordinary-rule	attrs=priority	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
0098	ordinary-rule	attrs=priority	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
0101	ordinary-rule	attrs=priority	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] // For derefs its iterable ONCE at loop start (iteration is over the snapshot; // mutating the iterated list inside its own loop is outside the subset)
0106	ordinary-rule	attrs=priority	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
FILE-RECORDS 37
FILE /tmp/audit-work/audit-src/reference-semantics/semantics/core.k
0013	syntax-declaration	attrs=-	syntax IntSeq ::= ".IntSeq" | iCons(Int, IntSeq)
0014	syntax-declaration	attrs=-	syntax ValSeq ::= ".ValSeq" | vCons(Val, ValSeq)
0015	syntax-declaration	attrs=-	syntax Str    ::= str(IntSeq)  // the iterable values, grouped under one sort (typing only — dispatch is <k>-cell)
0018	syntax-declaration	attrs=-	syntax Iterable ::= list(ValSeq) | tuple(ValSeq) | Str | rangeObj(Int, Int, Int) | zipObj(ValSeq, ValSeq) | zipObjS(IntSeq, IntSeq)
0025	syntax-declaration	attrs=-	syntax Val      ::= Int | Bool | "noneV" | Iterable | ref(Int)          // a heap object: <heap> holds its list(VS) | cellRef(Int)      // a closure cell: <heap> holds cellV(V) | closureVal(ParamNames, Stmts, Int) | typeV(String)     // a type object (int/str), resolved from the builtins frame | builtinV(String)  // a builtin function, resolved like any name (LEGB fallthrough) | boundMethodV(Val, String)   // a cooled Attribute: obj.method
0036	syntax-declaration	attrs=-	syntax Parent   ::= "root" | parent(Int)
0037	syntax-declaration	attrs=-	syntax Scope    ::= scope(Map, Parent)
0038	syntax-declaration	attrs=-	syntax KResult  ::= Val
0039	syntax-declaration	attrs=-	syntax Expr     ::= Val   // cooling puts results back into expression holes
0040	syntax-declaration	attrs=-	syntax Vals     ::= List{Val, ","}
0041	syntax-declaration	attrs=-	syntax Exc      ::= "NoExc" | "AssertionError"
0042	syntax-declaration	attrs=-	syntax RetState ::= "noRet" | retV(Val)  // ==== configuration ======================================================= // The builtins namespace is a real scope at reserved location -1 (the bottom of every // chain; scopeLoc only allocates >=1, so -1 never collides). The module scope (loc 0) // has it as parent, so an unbound name resolves there last — exactly LEGB. `int`/`str` // resolve to their type objects; any local/global binding shadows them via normal lookup.
0049	configuration	attrs=-	configuration <k>       #loadAll($PGM:Module) </k> <env>     0 </env> <scopes>   0     |-> scope(.Map, parent(-1)) -1    |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap>    .Map </heap> <heapLoc> 0 </heapLoc> <stack>   .List </stack> <ret>     noRet </ret> <exc>     NoExc </exc> <exit-code exit=""> 0 </exit-code>  // ==== heap allocation (constructed lists become objects) ================== // Cons-form emission with a freshness guard (the heap-list-probe discipline: // an update-form H[N <- _] never re-normalizes symbolically). heapLoc is // monotonic — it does NOT wind back at #pop: returned lists escape by ref. // A bare list(VS) Val stays legal (read-only inputs in claims flow unboxed); // only CONSTRUCTORS in program syntax allocate.
0068	function-declaration	attrs=function,total	syntax Bool ::= isRefV(Val) [function, total]
0069	ordinary-rule	attrs=-	rule isRefV(ref(_:Int)) => true
0070	ordinary-rule	attrs=owise	rule isRefV(_:Val)      => false [owise]  // closure cells (Python-faithful capture): the heap holds cellV(V); a // cellRef surfacing as the k-redex reads through (lookup is the only use — // cellRefs never escape to user-visible values)
0075	syntax-declaration	attrs=-	syntax HeapVal ::= cellV(Val)
0076	function-declaration	attrs=function,total	syntax Bool ::= isCellRef(Val) [function, total]
0077	ordinary-rule	attrs=-	rule isCellRef(cellRef(_:Int)) => true
0078	ordinary-rule	attrs=owise	rule isCellRef(_:Val)          => false [owise] // k-top deref for cell-bound reads surfacing INSIDE the annotated frame // (AugAssign's in-place read and friends). The "$cells" guard keeps this // DECIDABLY inapplicable in plain frames — an unguarded rule lets the // prover narrow abstract k-top values into cellRef junk (probed on // 26-remove-duplicates). Cross-frame reads (a comprehension closure // reading the enclosing function's cellvar) deref inside #look instead.
0085	ordinary-rule	attrs=priority	rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires "$cells" in_keys(M) [priority(40)]  // write through a cell (Assign / #bindP / #bindTgt dispatch here on // cell-bound names) // a keyword argument cools to a TAGGED value (consumed by kw-aware builtins)
0095	syntax-declaration	attrs=-	syntax Val ::= kwV(String, Val)
0096	syntax-declaration	attrs=-	syntax KItem ::= #kwTag(String)
0097	ordinary-rule	attrs=-	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
0098	ordinary-rule	attrs=-	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)
0100	function-declaration	attrs=function,total	syntax Bool ::= isKwV(Val) [function, total]
0101	ordinary-rule	attrs=-	rule isKwV(kwV(_:String, _:Val)) => true
0102	ordinary-rule	attrs=owise	rule isKwV(_:Val)                => false [owise]  // the frame marker carries the CONCRETE cellvar list, so cell-write dispatch // decides by pnMember even over an abstract frame rest (no prover branching)
0106	syntax-declaration	attrs=-	syntax Val ::= cellsMark(ParamNames)
0107	function-declaration	attrs=function	syntax ParamNames ::= cellsOf(Val) [function]
0108	ordinary-rule	attrs=-	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
0109	function-declaration	attrs=function,total	syntax Bool ::= pnMember(String, ParamNames) [function, total]
0110	ordinary-rule	attrs=-	rule pnMember(_:String, .ParamNames) => false
0111	ordinary-rule	attrs=-	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
0113	syntax-declaration	attrs=-	syntax KItem ::= #cellW(Val, Val)
0114	ordinary-rule	attrs=-	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
0117	syntax-declaration	attrs=-	syntax KItem ::= #alloc(Val)
0118	ordinary-rule	attrs=-	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap>    H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)  // ==== module load + statement sequencing ==================================
0124	syntax-declaration	attrs=-	syntax KItem ::= #loadAll(Module)
0125	ordinary-rule	attrs=-	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
0126	ordinary-rule	attrs=-	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
0127	ordinary-rule	attrs=-	rule <k> .Stmts => .K ... </k>  // ==== Name lookup (walk the scope chain; builtins live in the -1 scope) ====
0130	syntax-declaration	attrs=-	syntax KItem ::= #look(String, Int)
0131	ordinary-rule	attrs=-	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
0132	ordinary-rule	attrs=-	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M) // a SYNTACTICALLY cell-bound name reads through the heap cell AT THE // LOOKUP (higher priority beats the plain return above on concrete cell // bindings; abstract claim values take the plain rule unchanged) — this // covers cross-frame cell reads (a comprehension closure reading the // enclosing function's cellvar) without a narrowing-prone k-top redex // guarded on the FOUND frame's DECLARED cellvars (pnMember over the // cellsMark): decidable for every concrete frame pin — plain frames and // non-cell names prune outright, so an abstract looked-up value never // drags a narrowing cellV heap match along (probed on 5-intersperse and // Q4's abstract `numbers` in the annotated frame)
0145	ordinary-rule	attrs=priority	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]
0152	ordinary-rule	attrs=-	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M))  // the ONE predefined builtins scope (the -1 frame; claims write `-1 |-> builtinsScope`)
0157	function-declaration	attrs=function,total	syntax Scope ::= "builtinsScope" [function, total]
0158	ordinary-rule	attrs=-	rule builtinsScope => scope(.Map [ "len"    <- builtinV("len")    ] [ "set"    <- builtinV("set")    ] [ "sum"    <- builtinV("sum")    ] [ "abs"    <- builtinV("abs")    ] [ "min"    <- builtinV("min")    ] [ "max"    <- builtinV("max")    ] [ "ord"    <- builtinV("ord")    ] [ "chr"    <- builtinV("chr")    ] [ "range"  <- builtinV("range")  ] [ "all"    <- builtinV("all")    ] [ "any"    <- builtinV("any")    ] [ "zip"    <- builtinV("zip")    ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list"   <- builtinV("list")   ] [ "round"  <- builtinV("round")  ] [ "bin"    <- builtinV("bin")    ] [ "enumerate" <- builtinV("enumerate") ] [ "map"    <- builtinV("map")    ] [ "eval"   <- builtinV("eval")   ] [ "int"    <- typeV("int")       ] [ "str"    <- typeV("str")       ] [ "float"  <- typeV("float")     ], root)  // ==== argument/element evaluation: ONE left-to-right loop, tagged by destination == // (list/tuple literals and calls all use it; modules extend ApplyK with their tags)
0185	syntax-declaration	attrs=-	syntax ApplyK ::= toCall(Val)
0186	syntax-declaration	attrs=-	syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
0189	ordinary-rule	attrs=-	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
0190	ordinary-rule	attrs=-	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
0191	ordinary-rule	attrs=-	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>  // ==== Int / Bool / None literals ==========================================
0194	ordinary-rule	attrs=-	rule <k> Int(I:Int)   => I ... </k>
0195	ordinary-rule	attrs=-	rule <k> Bool(B:Bool) => B ... </k>
0196	ordinary-rule	attrs=-	rule <k> NoneVal      => noneV ... </k>  // ==== truthy (If, Assert, BoolOp, IfExp, not, While) ======================
0199	function-declaration	attrs=function	syntax Bool ::= truthy(Val) [function]
0200	ordinary-rule	attrs=-	rule truthy(B:Bool)          => B
0201	ordinary-rule	attrs=-	rule truthy(noneV)           => false
0202	ordinary-rule	attrs=-	rule truthy(I:Int)           => I =/=Int 0
0203	ordinary-rule	attrs=-	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
0204	ordinary-rule	attrs=-	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
0205	ordinary-rule	attrs=-	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)  // ==== extensible operator dispatch (cases added by the construct modules) ==
0208	function-declaration	attrs=function	syntax Val  ::= applyUn(String, Val) [function]
0209	function-declaration	attrs=function	syntax Val  ::= applyBin(String, Val, Val) [function]
0210	function-declaration	attrs=function	syntax Bool ::= applyCmp(String, Val, Val) [function]  // ==== shared list helpers =================================================
0213	function-declaration	attrs=function,total	syntax Vals ::= appendVal(Vals, Val) [function, total]
0214	ordinary-rule	attrs=-	rule appendVal(.Vals, V:Val)              => V , .Vals
0215	ordinary-rule	attrs=-	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
0217	function-declaration	attrs=function,total	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
0218	ordinary-rule	attrs=-	rule vals2valSeq(.Vals)            => .ValSeq
0219	ordinary-rule	attrs=-	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))  // ==== shared sequence length (len / summaries across many modules) ======== // (positional access valSeqAt/intSeqAt + normIdx live in subscript.k)
0223	function-declaration	attrs=function,total	syntax Int ::= vsLen(ValSeq) [function, total]
0224	ordinary-rule	attrs=-	rule vsLen(.ValSeq)                => 0
0225	ordinary-rule	attrs=-	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
0227	function-declaration	attrs=function,total	syntax Int ::= isLen(IntSeq) [function, total]
0228	ordinary-rule	attrs=-	rule isLen(.IntSeq)                => 0
0229	ordinary-rule	attrs=-	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)  // in-bounds positional write (list subscript-assign); OOB leaves the seq unchanged // (valid programs write in-bounds — mirrors valSeqAt's total-but-underspecified stance)
0233	function-declaration	attrs=function,total	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
