id	file	line	kind	attributes	reachability	disposition	text
307	reference-semantics/semantics/call.k	45	requires	priority	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires notBool isRefV(A) [priority(40)]
308	reference-semantics/semantics/call.k	47	rule	priority	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
309	reference-semantics/semantics/call.k	52	syntax	function,total	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Bool ::= isMutMethod(String) [function, total]
310	reference-semantics/semantics/call.k	53	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule isMutMethod(M:String) => M ==String "append" orBool M ==String "sort" orBool M ==String "extend" orBool M ==String "insert" orBool M ==String "pop" orBool M ==String "remove"
311	reference-semantics/semantics/call.k	56	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap>
312	reference-semantics/semantics/call.k	59	requires	priority	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires notBool isMutMethod(M) [priority(40)]
313	reference-semantics/semantics/call.k	63	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap>
314	reference-semantics/semantics/call.k	66	requires	priority	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires notBool isMutMethod(M) andBool notBool isRefV(OBJ) [priority(40)]
315	reference-semantics/semantics/call.k	69	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
316	reference-semantics/semantics/call.k	80	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(CM [ "$cells" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
317	reference-semantics/semantics/call.k	87	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax KItem ::= #allocCells(ParamNames)
318	reference-semantics/semantics/call.k	88	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #allocCells(.ParamNames) => .K ... </k>
319	reference-semantics/semantics/call.k	89	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap> H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc>
320	reference-semantics/semantics/call.k	94	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires notBool N in_keys(H)
321	reference-semantics/semantics/call.k	95	endmodule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	endmodule
322	reference-semantics/semantics/comprehension.k	3	module	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	module MPY-COMPREHENSION
323	reference-semantics/semantics/comprehension.k	4	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports MPY-CORE
324	reference-semantics/semantics/comprehension.k	5	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports MPY-OPERATORS
325	reference-semantics/semantics/comprehension.k	6	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports MPY-LIST
326	reference-semantics/semantics/comprehension.k	7	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports MPY-CONTROLS
327	reference-semantics/semantics/comprehension.k	8	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports MPY-FUNCTIONS
328	reference-semantics/semantics/comprehension.k	11	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
329	reference-semantics/semantics/comprehension.k	12	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule GenExp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
330	reference-semantics/semantics/comprehension.k	14	syntax	macro	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Stmts ::= compBody(CompFors, Expr) [macro]
331	reference-semantics/semantics/comprehension.k	15	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name("$acc"), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name("$acc"))
332	reference-semantics/semantics/comprehension.k	18	syntax	macro-rec	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]
333	reference-semantics/semantics/comprehension.k	19	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule compNest(.CompFors, ELT:Expr) => Assign(Name("$acc"), BinOp("+", Name("$acc"), ListExpr(ELT)))
334	reference-semantics/semantics/comprehension.k	21	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))
335	reference-semantics/semantics/comprehension.k	24	syntax	macro	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Expr ::= compGuard(Exprs) [macro]
336	reference-semantics/semantics/comprehension.k	25	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule compGuard(.Exprs) => Bool(true)
337	reference-semantics/semantics/comprehension.k	26	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule compGuard((F:Expr, Fs:Exprs)) => BoolOp("and", (F, Fs))
338	reference-semantics/semantics/comprehension.k	27	endmodule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	endmodule
339	reference-semantics/semantics/concrete.k	8	module	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	module MPY-CONCRETE
340	reference-semantics/semantics/concrete.k	9	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports MPY
341	reference-semantics/semantics/concrete.k	13	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> Compare(list(A:ValSeq), CmpOp("==", list(B:ValSeq))) => deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap>
342	reference-semantics/semantics/concrete.k	15	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires hasRefVS(A) orBool hasRefVS(B)
343	reference-semantics/semantics/concrete.k	16	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> Compare(list(A:ValSeq), CmpOp("!=", list(B:ValSeq))) => notBool deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap>
344	reference-semantics/semantics/concrete.k	18	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires hasRefVS(A) orBool hasRefVS(B)
345	reference-semantics/semantics/concrete.k	25	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Val ::= kvP(Val, Val)
346	reference-semantics/semantics/concrete.k	26	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax KItem ::= #ksort(ValSeq, Val, ValSeq, Bool) | #ksIns(Val, ValSeq, Val, ValSeq, Bool)
347	reference-semantics/semantics/concrete.k	28	rule	priority	fixed_dependency_slice	MANUAL_REVIEW	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #ksort(VS, KV, .ValSeq, false) ... </k> [priority(40)]
348	reference-semantics/semantics/concrete.k	31	rule	priority	fixed_dependency_slice	MANUAL_REVIEW	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #ksort(VS, KV, .ValSeq, RB) ... </k> [priority(40)]
349	reference-semantics/semantics/concrete.k	34	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #ksort(.ValSeq, _:Val, ACC:ValSeq, RB:Bool) => #alloc(list(condRev(unpairVS(ACC), RB))) ... </k>
350	reference-semantics/semantics/concrete.k	36	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> #ksort(vCons(V:Val, R:ValSeq), KV:Val, ACC:ValSeq, RB:Bool) => KV ~> #callee((V, .Exprs)) ~> #ksIns(V, R, KV, ACC, RB) ... </k>
351	reference-semantics/semantics/concrete.k	38	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> K:Val ~> #ksIns(V:Val, R:ValSeq, KV:Val, ACC:ValSeq, RB:Bool) => #ksort(R, KV, insPair(ACC, K, V), RB) ... </k>
352	reference-semantics/semantics/concrete.k	40	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires notBool isKwV(K)
353	reference-semantics/semantics/concrete.k	42	syntax	function	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax ValSeq ::= insPair(ValSeq, Val, Val) [function]
354	reference-semantics/semantics/concrete.k	43	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule insPair(.ValSeq, K:Val, V:Val) => vCons(kvP(K, V), .ValSeq)
355	reference-semantics/semantics/concrete.k	44	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule insPair(vCons(kvP(K2:Val, V2:Val), R:ValSeq), K:Val, V:Val) => vCons(kvP(K, V), vCons(kvP(K2, V2), R))
356	reference-semantics/semantics/concrete.k	46	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires kLt(K, K2)
357	reference-semantics/semantics/concrete.k	47	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule insPair(vCons(kvP(K2:Val, V2:Val), R:ValSeq), K:Val, V:Val) => vCons(kvP(K2, V2), insPair(R, K, V))
358	reference-semantics/semantics/concrete.k	49	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires notBool kLt(K, K2)
359	reference-semantics/semantics/concrete.k	51	syntax	function	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Bool ::= kLt(Val, Val) [function]
360	reference-semantics/semantics/concrete.k	52	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule kLt(I1:Int, I2:Int) => I1 <Int I2
361	reference-semantics/semantics/concrete.k	53	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule kLt(F1:Float, F2:Float) => F1 <Float F2
362	reference-semantics/semantics/concrete.k	54	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule kLt(str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
363	reference-semantics/semantics/concrete.k	56	syntax	function,total	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax ValSeq ::= unpairVS(ValSeq) [function, total]
364	reference-semantics/semantics/concrete.k	57	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule unpairVS(.ValSeq) => .ValSeq
365	reference-semantics/semantics/concrete.k	58	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule unpairVS(vCons(kvP(_:Val, V:Val), R:ValSeq)) => vCons(V, unpairVS(R))
366	reference-semantics/semantics/concrete.k	59	rule	owise	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule unpairVS(vCons(V:Val, R:ValSeq)) => vCons(V, unpairVS(R)) [owise]
367	reference-semantics/semantics/concrete.k	60	endmodule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	endmodule
368	reference-semantics/semantics/controls.k	3	module	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	module MPY-CONTROLS
369	reference-semantics/semantics/controls.k	4	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports MPY-CORE
370	reference-semantics/semantics/controls.k	5	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports MPY-TUPLE
371	reference-semantics/semantics/controls.k	6	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports MPY-ITER
372	reference-semantics/semantics/controls.k	9	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> Assign(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
373	reference-semantics/semantics/controls.k	12	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> Assign(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
374	reference-semantics/semantics/controls.k	15	requires	priority	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
375	reference-semantics/semantics/controls.k	20	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- applyBin(OP, {M[X]}:>Val, V) ], _) ... </scopes>
376	reference-semantics/semantics/controls.k	23	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires X in_keys(M)
377	reference-semantics/semantics/controls.k	27	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => Assign(Name(X), BinOp(OP, Name(X), V)) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
378	reference-semantics/semantics/controls.k	30	requires	priority	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires X in_keys(M) andBool isRefV({M[X]}:>Val) [priority(40)]
379	reference-semantics/semantics/controls.k	35	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> ImportFrom("math", NS:ParamNames) => #bindImports(NS) ... </k>
380	reference-semantics/semantics/controls.k	36	rule	owise	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> ImportFrom(_:String, _:ParamNames) => .K ... </k> [owise]
381	reference-semantics/semantics/controls.k	37	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax KItem ::= #bindImports(ParamNames)
382	reference-semantics/semantics/controls.k	38	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #bindImports(.ParamNames) => .K ... </k>
383	reference-semantics/semantics/controls.k	39	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ N <- builtinV(N) ], _) ... </scopes>
384	reference-semantics/semantics/controls.k	42	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires N ==String "floor" orBool N ==String "ceil"
385	reference-semantics/semantics/controls.k	43	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k>
386	reference-semantics/semantics/controls.k	44	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires notBool (N ==String "floor" orBool N ==String "ceil")
387	reference-semantics/semantics/controls.k	48	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> Expr(_:Val) => .K ... </k>
388	reference-semantics/semantics/controls.k	51	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax KItem ::= #branch(Bool, Stmts, Stmts)
389	reference-semantics/semantics/controls.k	52	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> If(C:Val, T:Stmts, E:Stmts) => #branch(truthy(C), T, E) ... </k>
390	reference-semantics/semantics/controls.k	53	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #branch(true, T:Stmts, _:Stmts) => T ... </k>
391	reference-semantics/semantics/controls.k	54	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #branch(false, _:Stmts, E:Stmts) => E ... </k>
392	reference-semantics/semantics/controls.k	57	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> IfExp(V:Val, T:Expr, _:Expr) => T ... </k>
393	reference-semantics/semantics/controls.k	58	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires truthy(V)
394	reference-semantics/semantics/controls.k	59	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> IfExp(V:Val, _:Expr, E:Expr) => E ... </k>
395	reference-semantics/semantics/controls.k	60	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires notBool truthy(V)
396	reference-semantics/semantics/controls.k	65	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax KItem ::= #loop(Val, Expr, Stmts) | #loopStep(Expr, Stmts) | #while(Expr, Stmts) | #whileCond(Expr, Stmts) | #loopLbl(K) | "#cont" | "#brk"
397	reference-semantics/semantics/controls.k	69	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> For(T:Expr, OBJ:Val, B:Stmts) => #loop(OBJ, T, B) ... </k>
398	reference-semantics/semantics/controls.k	71	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #loop(IT:Iterable, T:Expr, B:Stmts) => #iterNext(IT) ~> #loopStep(T, B) ... </k>
399	reference-semantics/semantics/controls.k	72	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #iterDone ~> #loopStep(_:Expr, _:Stmts) => .K ... </k>
400	reference-semantics/semantics/controls.k	73	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #iterYield(V:Val, REST:Iterable) ~> #loopStep(T:Expr, B:Stmts) => #bindTgt(T, V) ~> B ~> #loopLbl(#loop(REST, T, B)) ... </k>
401	reference-semantics/semantics/controls.k	77	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> While(C:Expr, B:Stmts) => #while(C, B) ... </k>
402	reference-semantics/semantics/controls.k	78	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
403	reference-semantics/semantics/controls.k	79	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> V:Val ~> #whileCond(C:Expr, B:Stmts) => B ~> #loopLbl(#while(C, B)) ... </k>
404	reference-semantics/semantics/controls.k	80	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires truthy(V)
405	reference-semantics/semantics/controls.k	81	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> V:Val ~> #whileCond(_C:Expr, _B:Stmts) => .K ... </k>
406	reference-semantics/semantics/controls.k	82	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires notBool truthy(V)
407	reference-semantics/semantics/controls.k	85	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>
408	reference-semantics/semantics/controls.k	86	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> Continue => #cont ... </k>
409	reference-semantics/semantics/controls.k	87	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> Break => #brk ... </k>
410	reference-semantics/semantics/controls.k	88	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>
411	reference-semantics/semantics/controls.k	89	rule	owise	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]
412	reference-semantics/semantics/controls.k	90	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>
413	reference-semantics/semantics/controls.k	91	rule	owise	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]
414	reference-semantics/semantics/controls.k	95	rule	priority	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
415	reference-semantics/semantics/controls.k	98	rule	priority	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
416	reference-semantics/semantics/controls.k	101	rule	priority	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
417	reference-semantics/semantics/controls.k	106	rule	priority	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
418	reference-semantics/semantics/controls.k	109	endmodule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	endmodule
419	reference-semantics/semantics/core.k	3	module	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	module MPY-CORE
420	reference-semantics/semantics/core.k	4	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports MPY-SYNTAX
421	reference-semantics/semantics/core.k	5	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports INT
422	reference-semantics/semantics/core.k	6	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports BOOL
423	reference-semantics/semantics/core.k	7	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports STRING
424	reference-semantics/semantics/core.k	8	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports MAP
425	reference-semantics/semantics/core.k	9	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports LIST
426	reference-semantics/semantics/core.k	10	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports K-EQUAL
427	reference-semantics/semantics/core.k	13	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax IntSeq ::= ".IntSeq" | iCons(Int, IntSeq)
428	reference-semantics/semantics/core.k	14	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax ValSeq ::= ".ValSeq" | vCons(Val, ValSeq)
429	reference-semantics/semantics/core.k	15	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Str ::= str(IntSeq)
430	reference-semantics/semantics/core.k	18	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Iterable ::= list(ValSeq) | tuple(ValSeq) | Str | rangeObj(Int, Int, Int) | zipObj(ValSeq, ValSeq) | zipObjS(IntSeq, IntSeq)
431	reference-semantics/semantics/core.k	25	syntax	function	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Val ::= Int | Bool | "noneV" | Iterable | ref(Int) // a heap object: <heap> holds its list(VS) | cellRef(Int) // a closure cell: <heap> holds cellV(V) | closureVal(ParamNames, Stmts, Int) | typeV(String) // a type object (int/str), resolved from the builtins frame | builtinV(String) // a builtin function, resolved like any name (LEGB fallthrough) | boundMethodV(Val, String) // a cooled Attribute: obj.method
432	reference-semantics/semantics/core.k	36	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Parent ::= "root" | parent(Int)
433	reference-semantics/semantics/core.k	37	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Scope ::= scope(Map, Parent)
434	reference-semantics/semantics/core.k	38	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax KResult ::= Val
435	reference-semantics/semantics/core.k	39	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Expr ::= Val // cooling puts results back into expression holes
436	reference-semantics/semantics/core.k	40	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Vals ::= List{Val, ","}
437	reference-semantics/semantics/core.k	41	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Exc ::= "NoExc" | "AssertionError"
438	reference-semantics/semantics/core.k	42	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax RetState ::= "noRet" | retV(Val)
