id,path,kind,start_line,end_line,attributes,disposition,rationale,normalized_sha256
call.k:88:ab5f4beee335,/reference/reference-semantics/semantics/call.k,rule,88,88,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,ab5f4beee335a8e71b2964a9d669bbe365a142f028d53ec7fe526ddc46ec1346
call.k:89:99f0ab53a196,/reference/reference-semantics/semantics/call.k,rule,89,94,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,99f0ab53a196e864a8605f370dc660d907094cb17705130aa9e0412305c41b4e
call.k:95:4c5df27adc71,/reference/reference-semantics/semantics/call.k,endmodule,95,95,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4
comprehension.k:3:5d080156bedb,/reference/reference-semantics/semantics/comprehension.k,module,3,3,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,5d080156bedbd23cced0d31375ba799d8e28e2b518843fc2cec979392a9af1b3
comprehension.k:4:4258a966960e,/reference/reference-semantics/semantics/comprehension.k,imports,4,4,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd
comprehension.k:5:ee018db6efb0,/reference/reference-semantics/semantics/comprehension.k,imports,5,5,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,ee018db6efb00ffdd01d59dac03e43be2192505ed7049d1c693197e018cbc088
comprehension.k:6:511c798e04e9,/reference/reference-semantics/semantics/comprehension.k,imports,6,6,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,511c798e04e96a7ad3e9efe5e06eb4804d66d38f1294d62d46068dc7eafb0373
comprehension.k:7:47dfd92e317b,/reference/reference-semantics/semantics/comprehension.k,imports,7,7,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,47dfd92e317bb7c0d2b37ea8704d1ebdf3daf5f2ca37f0555105ffde812c5061
comprehension.k:8:62b2a9826516,/reference/reference-semantics/semantics/comprehension.k,imports,8,10,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,62b2a9826516b040855a34fff2e8ca376316ea03367b0f585eae03c0e4e3403c
comprehension.k:11:4645372e277c,/reference/reference-semantics/semantics/comprehension.k,rule,11,11,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,4645372e277c8411d291e3fcff391daaf3c5a73e3ef74cbf6ce8cdc816de97ff
comprehension.k:12:dfe1627b5b2d,/reference/reference-semantics/semantics/comprehension.k,rule,12,13,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,dfe1627b5b2d14083bdc7e8e60dc6edade669ab733ae4de7d3d009155bba9b1c
comprehension.k:14:824d607beedb,/reference/reference-semantics/semantics/comprehension.k,syntax,14,14,macro,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,824d607beedb6356c5932cea164d2188bc5585db6eb430ba265d3b4c19c55484
comprehension.k:15:815fb636c44d,/reference/reference-semantics/semantics/comprehension.k,rule,15,17,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,815fb636c44d46ef130d1d585ae0f6e7c042c7c23b3138b6b8feebbda26f0016
comprehension.k:18:7d588d134f4b,/reference/reference-semantics/semantics/comprehension.k,syntax,18,18,macro-rec,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,7d588d134f4b785d98fc64c4e16c825bbe11c41d9d7d37f0e06cd1f66093fb24
comprehension.k:19:03f45d480d0d,/reference/reference-semantics/semantics/comprehension.k,rule,19,20,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,03f45d480d0d06cf77afcdeb723bc2177d6d2533783069d42825cb413d76531b
comprehension.k:21:671328ad859b,/reference/reference-semantics/semantics/comprehension.k,rule,21,23,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,671328ad859bd1a7e54293519ef2dd7b8f94a3e2eb80653af5d234e41ded35fd
comprehension.k:24:2ecdbee509dd,/reference/reference-semantics/semantics/comprehension.k,syntax,24,24,macro,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,2ecdbee509dd4259654a9d1406ac80f7ab26ed49249fa5c649e11cb66b7d4134
comprehension.k:25:7be24aff205f,/reference/reference-semantics/semantics/comprehension.k,rule,25,25,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,7be24aff205ffb3a829f7c70337726d7e6fc199609e4725ea5482bdc37aa6960
comprehension.k:26:93505f664b89,/reference/reference-semantics/semantics/comprehension.k,rule,26,26,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,93505f664b89633f28cdf7cccc72842555b929b721d95b861d75f48ffe8f9c05
comprehension.k:27:4c5df27adc71,/reference/reference-semantics/semantics/comprehension.k,endmodule,27,27,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4
concrete.k:8:31e028e78e3c,/reference/reference-semantics/semantics/concrete.k,module,8,8,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,31e028e78e3cd17c58c12c312a9b611cc9c541190813a73e485ea085b096dc6b
concrete.k:9:6ae4e1db797b,/reference/reference-semantics/semantics/concrete.k,imports,9,12,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,6ae4e1db797b2c5a9b115b591095b3516869431c6682a05468cf9bfec87aac66
concrete.k:13:78076bacc787,/reference/reference-semantics/semantics/concrete.k,rule,13,15,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,78076bacc78720fc602e7b25b88636bc05c71f4f55ac29db5925d92160d7a201
concrete.k:16:7706073edc7c,/reference/reference-semantics/semantics/concrete.k,rule,16,24,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,7706073edc7c048bc228f39e7645b4da7ce4ef35d29cb580a8973a7fd5fccda9
concrete.k:25:2a9016918418,/reference/reference-semantics/semantics/concrete.k,syntax,25,25,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,2a90169184182c410fe4c2ce341278c2dedd8d7d6f8601a991c3dc2e0b42f634
concrete.k:26:1123d008aaa0,/reference/reference-semantics/semantics/concrete.k,syntax,26,27,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,1123d008aaa05868ae1bd9f44f1bac7b039bcfd54a355e3a6c0524c25f9511c4
concrete.k:28:5caca2001b70,/reference/reference-semantics/semantics/concrete.k,rule,28,30,priority(40),UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,5caca2001b70c524ea38688e440ed76456f74d57b74521fe63fa22c57282e7fb
concrete.k:31:2c4b50fac01d,/reference/reference-semantics/semantics/concrete.k,rule,31,33,priority(40),UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,2c4b50fac01d6a9ecc6c1fdf5696919d9b2f327f3a2d7493c862cbc759bff019
concrete.k:34:9a2cac297472,/reference/reference-semantics/semantics/concrete.k,rule,34,35,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,9a2cac29747255880807afe9acc45f2b2e308ac69028e6393d992dd0175f4953
concrete.k:36:1b960e24430b,/reference/reference-semantics/semantics/concrete.k,rule,36,37,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,1b960e24430bc3c08bafcd916076e9f70a53e324baf5eab208a6fa4342b62bcf
concrete.k:38:833a30eb0045,/reference/reference-semantics/semantics/concrete.k,rule,38,41,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,833a30eb0045ffa9f4482cd525f45fec95d0ee22f4acc75221904edaaa8c4f69
concrete.k:42:55dc07274299,/reference/reference-semantics/semantics/concrete.k,syntax,42,42,function,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,55dc07274299e7b58a622feb28c763987b5c35ead1b9d2cf9165912436433038
concrete.k:43:1b9c47e83939,/reference/reference-semantics/semantics/concrete.k,rule,43,43,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,1b9c47e83939876546f307ade1ff83df08d7a46c8ba0d6c86b5ae1a324438de2
concrete.k:44:111715f3eff9,/reference/reference-semantics/semantics/concrete.k,rule,44,46,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,111715f3eff9f38ddf862ece9e09eaf0f1f1fa5519269ffa30ff97f1262fd2c5
concrete.k:47:b54f5a2a0368,/reference/reference-semantics/semantics/concrete.k,rule,47,50,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,b54f5a2a0368082cd3815636a2789e87a023e14a1045d731dae576117c2c24ca
concrete.k:51:a74ccb7aaf4f,/reference/reference-semantics/semantics/concrete.k,syntax,51,51,function,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,a74ccb7aaf4fb0873480901bff971b092c9dbd03f69b4a4430f9e6813bad457d
concrete.k:52:2123b754255b,/reference/reference-semantics/semantics/concrete.k,rule,52,52,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,2123b754255b1230f17f2af7056ef3e688448f578117a29add63f4f6fe4fdfe1
concrete.k:53:fa99ec9f191b,/reference/reference-semantics/semantics/concrete.k,rule,53,53,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,fa99ec9f191b01e0ecb3f93a16c85f2ffac702c2766211bb459d8f273a015d27
concrete.k:54:608ffd1665ed,/reference/reference-semantics/semantics/concrete.k,rule,54,55,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,608ffd1665edfb59d472955da76f6ec8ad22974711f47c9d1117cc0cb9476b0a
concrete.k:56:4f9bc29fa28a,/reference/reference-semantics/semantics/concrete.k,syntax,56,56,function|total,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,4f9bc29fa28a4ee808049a44a900983a4a13f51e3667cf63740414c413645975
concrete.k:57:a2e6dd066c67,/reference/reference-semantics/semantics/concrete.k,rule,57,57,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,a2e6dd066c677c3fbb8ae42e1bb4c4e08b35e98d6758e9817a1c0e32f2ed298d
concrete.k:58:84d1ae0473a1,/reference/reference-semantics/semantics/concrete.k,rule,58,58,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,84d1ae0473a111b622b6e1cdad885d3b2af53ee0c5cea2bb9e91888301892032
concrete.k:59:7ae54fdad398,/reference/reference-semantics/semantics/concrete.k,rule,59,59,owise,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,7ae54fdad398cb576570dee684b0148c5f7a140e6fef4af4509048db2f3d63e7
concrete.k:60:4c5df27adc71,/reference/reference-semantics/semantics/concrete.k,endmodule,60,60,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4
controls.k:3:f64b2208f5bd,/reference/reference-semantics/semantics/controls.k,module,3,3,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,f64b2208f5bd8e4aed5d3dc9982419bc4a18cce867ec3ca3063120a89b7c4f48
controls.k:4:4258a966960e,/reference/reference-semantics/semantics/controls.k,imports,4,4,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd
controls.k:5:b1d1ddeb005d,/reference/reference-semantics/semantics/controls.k,imports,5,5,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,b1d1ddeb005d397d01d2501033a979d991b52ce94dc5c6fcb2c801237e698309
controls.k:6:8ad41781e06e,/reference/reference-semantics/semantics/controls.k,imports,6,8,,STRUCTURAL_SOURCE_SENTENCE,Require/import/module boundary; no rewrite content.,8ad41781e06e91093b117ccd78f6f10180a840cf3b4adaa62547edd340b26acc
controls.k:9:a78b31a11fb1,/reference/reference-semantics/semantics/controls.k,rule,9,11,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",a78b31a11fb1e616fc20d1b741f692cbede4e634503bf6d86c3e2f97a09b36ca
controls.k:12:46fcacaf0429,/reference/reference-semantics/semantics/controls.k,rule,12,19,priority(40),REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",46fcacaf0429bbd96797c91ccdd68360486d7b3010e19fd46b9b1fc6f7f2ff23
controls.k:20:1e640b8d853e,/reference/reference-semantics/semantics/controls.k,rule,20,26,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",1e640b8d853e579664c8c301af0a56de1912bc58c576eae9f925e9c9c6dec3ec
controls.k:27:7147c074cc9c,/reference/reference-semantics/semantics/controls.k,rule,27,34,priority(40),REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",7147c074cc9cb6f74d3ad90db7f0673993fca88868eba320ae3ff6392a144183
controls.k:35:f402a7269397,/reference/reference-semantics/semantics/controls.k,rule,35,35,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,f402a7269397fca0b1ac21aed748b760050ba708a163d261f974e913771da3c2
controls.k:36:52700f6597b2,/reference/reference-semantics/semantics/controls.k,rule,36,36,owise,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,52700f6597b29ddb0bc621e8272d2fed465b14604d21641c831c107ffb9411fd
controls.k:37:88b5590c6cf0,/reference/reference-semantics/semantics/controls.k,syntax,37,37,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,88b5590c6cf0d241359de642778c97d21462b7df276d7ff9da14b483221cd040
controls.k:38:775670eae46f,/reference/reference-semantics/semantics/controls.k,rule,38,38,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,775670eae46ffc1b3ac3c61cc6400e6a17c0e758ff2a08cda58bb08045a0ad4d
controls.k:39:16792e79fae5,/reference/reference-semantics/semantics/controls.k,rule,39,42,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,16792e79fae547f357c72fda3710d3fb1eea03d5131e31991975acacb404b3d6
controls.k:43:3234af4514ce,/reference/reference-semantics/semantics/controls.k,rule,43,47,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,3234af4514ced04c4f8b05a1f8085f484ff9c93c612855d95586435d7e5850f6
controls.k:48:eb3ba2f76867,/reference/reference-semantics/semantics/controls.k,rule,48,50,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",eb3ba2f76867b95c4abb23256e465f313b6b4ca7174ac2d67d90fcac852634ce
controls.k:51:7b0fe50a6219,/reference/reference-semantics/semantics/controls.k,syntax,51,51,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",7b0fe50a62195a3b0fef8fb68b9e36bec75ecac9e75acf69e84b5201a689d177
controls.k:52:cbe0a65ca8b4,/reference/reference-semantics/semantics/controls.k,rule,52,52,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",cbe0a65ca8b486f863733c806119e1f4a10dbab29dfe59f18e11ba8a0eba3c24
controls.k:53:590ba86f9c09,/reference/reference-semantics/semantics/controls.k,rule,53,53,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",590ba86f9c098d790a320da93c083cc8f802c9ca35711eb1cc2cd74245b5ba9f
controls.k:54:ff7557d947a0,/reference/reference-semantics/semantics/controls.k,rule,54,56,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",ff7557d947a08ac40c7ceee538b9daef506db3c2a78baeba82da06f1656f45bc
controls.k:57:7a11b92d5f39,/reference/reference-semantics/semantics/controls.k,rule,57,58,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",7a11b92d5f399aa2ed578a0cd9ca0621ef427ca8023e7c60717b9100e28a1915
controls.k:59:2c6960d060e5,/reference/reference-semantics/semantics/controls.k,rule,59,64,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",2c6960d060e5fcfe5e42abf4fd64450cf89ef155afcb0dca8235b3f52f500c50
controls.k:65:527ed693357c,/reference/reference-semantics/semantics/controls.k,syntax,65,68,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",527ed693357cc917d7a66c85117620efd2d6e9d63fd3c513d857d75f32c5c84e
controls.k:69:54e2c3c93eb9,/reference/reference-semantics/semantics/controls.k,rule,69,70,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",54e2c3c93eb9e29b84ab176aea9ecc6ea72a430e4d0191059235eb51231c0480
controls.k:71:f6431203e70c,/reference/reference-semantics/semantics/controls.k,rule,71,71,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",f6431203e70c43ecb8a36acee40238048e5ae9c14481a6f5e8cb0b7b1d58b46e
controls.k:72:e22f89d510cf,/reference/reference-semantics/semantics/controls.k,rule,72,72,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",e22f89d510cff7d36192b2a2ccfeaaf725796c8c8c827450ae307c7947ef155a
controls.k:73:27623a04cbed,/reference/reference-semantics/semantics/controls.k,rule,73,76,,REACHABLE_FIXED_SEMANTICS_SOUND_ON_USED_DOMAIN,"Inspected for matching, guards, overlap, evaluation order, control, allocation, and state footprint; agrees with the submitted program's plain-list/int execution path.",27623a04cbed0ba606c977978c4830e1e59af1e07b6fec606273bc5bdcb4af68
controls.k:77:cc778d0a7dee,/reference/reference-semantics/semantics/controls.k,rule,77,77,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,cc778d0a7dee57761ad2083c164374f1ca61a417f970a113330d7964d8a869df
controls.k:78:6b4a239ea016,/reference/reference-semantics/semantics/controls.k,rule,78,78,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,6b4a239ea0168f84cd9b863978fae9d5c0b970eabaf77a73c6bbda53ca569539
controls.k:79:7954a0aef082,/reference/reference-semantics/semantics/controls.k,rule,79,80,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,7954a0aef08296979e388406314e89fd6e2dba4ea575dad2bf1408e922ce13cf
controls.k:81:e3419f8eee7f,/reference/reference-semantics/semantics/controls.k,rule,81,84,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,e3419f8eee7f79e8c4514487daf45e1127400563d7aff94b6e8ed3a55819f81f
controls.k:85:bb87d59b209a,/reference/reference-semantics/semantics/controls.k,rule,85,85,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,bb87d59b209abee2097a69ac0521f4f49fc8162769983885860572a9797f7f3a
controls.k:86:7987cb734506,/reference/reference-semantics/semantics/controls.k,rule,86,86,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,7987cb734506ffbd385ee94489bf6138d7d3e170c7e1bcf045a5de280ba0bb83
controls.k:87:0c6690a88f1d,/reference/reference-semantics/semantics/controls.k,rule,87,87,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,0c6690a88f1d95c9312e4548a2245797efb3794c54bd0b998bc299250012679e
controls.k:88:8617466b0146,/reference/reference-semantics/semantics/controls.k,rule,88,88,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,8617466b01468a24391f6c8144aa24fad531384c5ac6b67bf45ac202c9903691
controls.k:89:5cabf37fa715,/reference/reference-semantics/semantics/controls.k,rule,89,89,owise,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,5cabf37fa715399227a3a3ac10bbe5848811a4674872d38789dbcaaf8a962b70
controls.k:90:5b9a5f06df03,/reference/reference-semantics/semantics/controls.k,rule,90,90,,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,5b9a5f06df03d210661bd4242bc729c182e9d98bf2ac35665f7d2c1cba2048f8
controls.k:91:0b85dbffe432,/reference/reference-semantics/semantics/controls.k,rule,91,94,owise,UNREACHABLE_FIXED_SEMANTICS_SENTENCE,Head/construct is absent from the submitted constructor term or is a concrete-only/other-type alternative. It was inventoried and inspected for overlap; it cannot fire on the target proof path.,0b85dbffe4321627cffb340315f61d81a4a2767a8fa809a199a66008d70b5b51
