Script started on 2026-07-26 00:16:35-05:00 [<not executed on terminal>]
id	file	lines	kind	function	total	functional	opaque_no_evaluators	priority	simplification	concrete	owise	macro	disposition	source
303	semantics/call.k	31-31	rule	false	false	false	false	false	false	false	true	false	TARGET_EXECUTION_PATH_REVIEWED	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
304	semantics/call.k	32-33	rule	false	false	false	false	false	false	false	false	false	TARGET_EXECUTION_PATH_REVIEWED	rule <k> #applyK(toCall(typeV(T:String)),     ACC:Vals) => applyBuiltin(T, ACC)  ... </k>
305	semantics/call.k	38-41	rule	false	false	false	false	true	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
306	semantics/call.k	42-44	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap>
307	semantics/call.k	45-45	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires notBool isRefV(A)
308	semantics/call.k	47-50	rule	false	false	false	false	true	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
309	semantics/call.k	52-52	syntax	true	true	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Bool ::= isMutMethod(String) [function, total]
310	semantics/call.k	53-55	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule isMutMethod(M:String) => M ==String "append" orBool M ==String "sort" orBool M ==String "extend" orBool M ==String "insert" orBool M ==String "pop" orBool M ==String "remove"
311	semantics/call.k	56-58	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap>
312	semantics/call.k	59-59	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires notBool isMutMethod(M)
313	semantics/call.k	63-65	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap>
314	semantics/call.k	66-66	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires notBool isMutMethod(M) andBool notBool isRefV(OBJ)
315	semantics/call.k	69-75	rule	false	false	false	false	false	false	false	false	false	TARGET_EXECUTION_PATH_REVIEWED	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
316	semantics/call.k	80-85	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(CM [ "$cells" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
317	semantics/call.k	87-87	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax KItem ::= #allocCells(ParamNames)
318	semantics/call.k	88-88	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #allocCells(.ParamNames) => .K ... </k>
319	semantics/call.k	89-93	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap>    H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc>
320	semantics/call.k	94-94	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires notBool N in_keys(H)
321	semantics/call.k	95-95	endmodule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	endmodule
322	semantics/comprehension.k	3-3	module	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	module MPY-COMPREHENSION
323	semantics/comprehension.k	4-4	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports MPY-CORE
324	semantics/comprehension.k	5-5	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports MPY-OPERATORS
325	semantics/comprehension.k	6-6	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports MPY-LIST
326	semantics/comprehension.k	7-7	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports MPY-CONTROLS
327	semantics/comprehension.k	8-8	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports MPY-FUNCTIONS
328	semantics/comprehension.k	11-11	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
329	semantics/comprehension.k	12-12	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule GenExp(ELT:Expr, Gs:CompFors)   => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
330	semantics/comprehension.k	14-14	syntax	false	false	false	false	false	false	false	false	true	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Stmts ::= compBody(CompFors, Expr) [macro]
331	semantics/comprehension.k	15-16	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name("$acc"), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name("$acc"))
332	semantics/comprehension.k	18-18	syntax	false	false	false	false	false	false	false	false	true	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]
333	semantics/comprehension.k	19-20	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule compNest(.CompFors, ELT:Expr) => Assign(Name("$acc"), BinOp("+", Name("$acc"), ListExpr(ELT)))
334	semantics/comprehension.k	21-22	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))
335	semantics/comprehension.k	24-24	syntax	false	false	false	false	false	false	false	false	true	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Expr ::= compGuard(Exprs) [macro]
336	semantics/comprehension.k	25-25	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule compGuard(.Exprs)             => Bool(true)
337	semantics/comprehension.k	26-26	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule compGuard((F:Expr, Fs:Exprs)) => BoolOp("and", (F, Fs))
338	semantics/comprehension.k	27-27	endmodule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	endmodule
339	semantics/concrete.k	8-8	module	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	module MPY-CONCRETE
340	semantics/concrete.k	9-9	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports MPY
341	semantics/concrete.k	13-14	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> Compare(list(A:ValSeq), CmpOp("==", list(B:ValSeq))) => deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap>
342	semantics/concrete.k	15-15	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires hasRefVS(A) orBool hasRefVS(B)
343	semantics/concrete.k	16-17	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> Compare(list(A:ValSeq), CmpOp("!=", list(B:ValSeq))) => notBool deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap>
344	semantics/concrete.k	18-18	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires hasRefVS(A) orBool hasRefVS(B)
345	semantics/concrete.k	25-25	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Val ::= kvP(Val, Val)
346	semantics/concrete.k	26-27	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax KItem ::= #ksort(ValSeq, Val, ValSeq, Bool) | #ksIns(Val, ValSeq, Val, ValSeq, Bool)
347	semantics/concrete.k	28-30	rule	false	false	false	false	true	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #ksort(VS, KV, .ValSeq, false) ... </k> [priority(40)]
348	semantics/concrete.k	31-33	rule	false	false	false	false	true	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #ksort(VS, KV, .ValSeq, RB) ... </k> [priority(40)]
349	semantics/concrete.k	34-35	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #ksort(.ValSeq, _:Val, ACC:ValSeq, RB:Bool) => #alloc(list(condRev(unpairVS(ACC), RB))) ... </k>
350	semantics/concrete.k	36-37	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #ksort(vCons(V:Val, R:ValSeq), KV:Val, ACC:ValSeq, RB:Bool) => KV ~> #callee((V, .Exprs)) ~> #ksIns(V, R, KV, ACC, RB) ... </k>
351	semantics/concrete.k	38-39	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> K:Val ~> #ksIns(V:Val, R:ValSeq, KV:Val, ACC:ValSeq, RB:Bool) => #ksort(R, KV, insPair(ACC, K, V), RB) ... </k>
352	semantics/concrete.k	40-40	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires notBool isKwV(K)
353	semantics/concrete.k	42-42	syntax	true	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax ValSeq ::= insPair(ValSeq, Val, Val) [function]
354	semantics/concrete.k	43-43	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule insPair(.ValSeq, K:Val, V:Val) => vCons(kvP(K, V), .ValSeq)
355	semantics/concrete.k	44-45	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule insPair(vCons(kvP(K2:Val, V2:Val), R:ValSeq), K:Val, V:Val) => vCons(kvP(K, V), vCons(kvP(K2, V2), R))
356	semantics/concrete.k	46-46	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires kLt(K, K2)
357	semantics/concrete.k	47-48	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule insPair(vCons(kvP(K2:Val, V2:Val), R:ValSeq), K:Val, V:Val) => vCons(kvP(K2, V2), insPair(R, K, V))
358	semantics/concrete.k	49-49	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires notBool kLt(K, K2)
359	semantics/concrete.k	51-51	syntax	true	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Bool ::= kLt(Val, Val) [function]
360	semantics/concrete.k	52-52	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule kLt(I1:Int, I2:Int)             => I1 <Int I2
361	semantics/concrete.k	53-53	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule kLt(F1:Float, F2:Float)         => F1 <Float F2
362	semantics/concrete.k	54-54	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule kLt(str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
363	semantics/concrete.k	56-56	syntax	true	true	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax ValSeq ::= unpairVS(ValSeq) [function, total]
364	semantics/concrete.k	57-57	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule unpairVS(.ValSeq) => .ValSeq
365	semantics/concrete.k	58-58	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule unpairVS(vCons(kvP(_:Val, V:Val), R:ValSeq)) => vCons(V, unpairVS(R))
366	semantics/concrete.k	59-59	rule	false	false	false	false	false	false	false	true	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule unpairVS(vCons(V:Val, R:ValSeq)) => vCons(V, unpairVS(R)) [owise]
367	semantics/concrete.k	60-60	endmodule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	endmodule
368	semantics/controls.k	3-3	module	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	module MPY-CONTROLS
369	semantics/controls.k	4-4	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports MPY-CORE
370	semantics/controls.k	5-5	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports MPY-TUPLE
371	semantics/controls.k	6-6	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports MPY-ITER
372	semantics/controls.k	9-11	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> Assign(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
373	semantics/controls.k	12-14	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> Assign(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
374	semantics/controls.k	15-15	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires "$cells" in_keys(M)
375	semantics/controls.k	20-22	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- applyBin(OP, {M[X]}:>Val, V) ], _) ... </scopes>
376	semantics/controls.k	23-23	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires X in_keys(M)
377	semantics/controls.k	27-29	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => Assign(Name(X), BinOp(OP, Name(X), V)) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
378	semantics/controls.k	30-30	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires X in_keys(M) andBool isRefV({M[X]}:>Val)
379	semantics/controls.k	35-35	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> ImportFrom("math", NS:ParamNames) => #bindImports(NS) ... </k>
380	semantics/controls.k	36-36	rule	false	false	false	false	false	false	false	true	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> ImportFrom(_:String, _:ParamNames) => .K ... </k> [owise]
381	semantics/controls.k	37-37	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax KItem ::= #bindImports(ParamNames)
382	semantics/controls.k	38-38	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #bindImports(.ParamNames) => .K ... </k>
383	semantics/controls.k	39-41	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ N <- builtinV(N) ], _) ... </scopes>
384	semantics/controls.k	42-42	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires N ==String "floor" orBool N ==String "ceil"
385	semantics/controls.k	43-43	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k>
386	semantics/controls.k	44-44	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires notBool (N ==String "floor" orBool N ==String "ceil")
387	semantics/controls.k	48-49	rule	false	false	false	false	false	false	false	false	false	PINNING_NORMALIZATION_REVIEWED	rule <k> Expr(_:Val) => .K ... </k>
388	semantics/controls.k	51-51	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax KItem ::= #branch(Bool, Stmts, Stmts)
389	semantics/controls.k	52-52	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> If(C:Val, T:Stmts, E:Stmts) => #branch(truthy(C), T, E) ... </k>
390	semantics/controls.k	53-53	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #branch(true,  T:Stmts, _:Stmts) => T ... </k>
391	semantics/controls.k	54-55	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #branch(false, _:Stmts, E:Stmts) => E ... </k>
392	semantics/controls.k	57-57	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> IfExp(V:Val, T:Expr, _:Expr) => T ... </k>
393	semantics/controls.k	58-58	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires truthy(V)
394	semantics/controls.k	59-59	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> IfExp(V:Val, _:Expr, E:Expr) => E ... </k>
395	semantics/controls.k	60-60	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires notBool truthy(V)
396	semantics/controls.k	65-67	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax KItem ::= #loop(Val, Expr, Stmts) | #loopStep(Expr, Stmts) | #while(Expr, Stmts) | #whileCond(Expr, Stmts) | #loopLbl(K) | "#cont" | "#brk"
397	semantics/controls.k	69-69	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> For(T:Expr, OBJ:Val, B:Stmts) => #loop(OBJ, T, B) ... </k>
398	semantics/controls.k	71-71	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #loop(IT:Iterable, T:Expr, B:Stmts) => #iterNext(IT) ~> #loopStep(T, B) ... </k>
399	semantics/controls.k	72-72	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #iterDone ~> #loopStep(_:Expr, _:Stmts) => .K ... </k>
400	semantics/controls.k	73-75	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #iterYield(V:Val, REST:Iterable) ~> #loopStep(T:Expr, B:Stmts) => #bindTgt(T, V) ~> B ~> #loopLbl(#loop(REST, T, B)) ... </k>
401	semantics/controls.k	77-77	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> While(C:Expr, B:Stmts) => #while(C, B) ... </k>
402	semantics/controls.k	78-78	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
403	semantics/controls.k	79-79	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> V:Val ~> #whileCond(C:Expr, B:Stmts) => B ~> #loopLbl(#while(C, B)) ... </k>
404	semantics/controls.k	80-80	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires truthy(V)
405	semantics/controls.k	81-81	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> V:Val ~> #whileCond(_C:Expr, _B:Stmts) => .K ... </k>
406	semantics/controls.k	82-82	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires notBool truthy(V)
407	semantics/controls.k	85-85	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>
408	semantics/controls.k	86-86	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> Continue => #cont ... </k>
409	semantics/controls.k	87-87	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> Break => #brk ... </k>
410	semantics/controls.k	88-88	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>
411	semantics/controls.k	89-89	rule	false	false	false	false	false	false	false	true	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]
412	semantics/controls.k	90-90	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>
413	semantics/controls.k	91-92	rule	false	false	false	false	false	false	false	true	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]
414	semantics/controls.k	95-97	rule	false	false	false	false	true	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
415	semantics/controls.k	98-100	rule	false	false	false	false	true	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
416	semantics/controls.k	101-103	rule	false	false	false	false	true	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
417	semantics/controls.k	106-108	rule	false	false	false	false	true	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
418	semantics/controls.k	109-109	endmodule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	endmodule
419	semantics/core.k	3-3	module	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	module MPY-CORE
420	semantics/core.k	4-4	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports MPY-SYNTAX
421	semantics/core.k	5-5	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports INT
422	semantics/core.k	6-6	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports BOOL
423	semantics/core.k	7-7	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports STRING
424	semantics/core.k	8-8	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports MAP
425	semantics/core.k	9-9	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports LIST
426	semantics/core.k	10-10	imports	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	imports K-EQUAL
427	semantics/core.k	13-13	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax IntSeq ::= ".IntSeq" | iCons(Int, IntSeq)
428	semantics/core.k	14-14	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax ValSeq ::= ".ValSeq" | vCons(Val, ValSeq)
429	semantics/core.k	15-16	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Str    ::= str(IntSeq)
